"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","7755","310665","40","131","3159","24.441005"
"2","The Elder Scrolls Online","2505","82650","31","69","863","20.670658"
"3","Teamfight Tactics","2280","88080","37","66","1385","36.447368"
"4","FINAL FANTASY XIII","1920","74490","38","70","620","19.375"
"5","Minion Masters","1395","95550","72","114","689","29.634408"
"6","Just Chatting","180","5640","33","56","99","33"
"7","Metal as Phuk","165","5490","33","41","52","18.90909"
"8","Jackbox Party Packs","165","6765","45","56","87","31.636363"
"9","Damned Daniel","150","4935","32","44","26","10.4"
"10","Marbles on Stream","135","8040","58","78","99","44"
"11","Spellbreak","135","6675","49","69","61","27.111111"
"12","A Plague Tale: Innocence","135","7335","54","61","31","13.777777"
"13","LIGHTNING RETURNS: FINAL FANTASY XIII","120","4560","38","48","30","15"
"14","Twitch Sings","90","5175","57","63","35","23.333333"
"15","The Chronicles of Quiver Dick","75","2325","31","37","24","19.2"
"16","The Jackbox Party Pack 4","45","2415","53","58","49","65.333333"
"17","Hollow Knight","30","1950","65","69","19","38"
