"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","1290","22455","18","48","1661","77.255813"
"2","PUBG: BATTLEGROUNDS","600","8250","12","37","771","77.1"
"3","Dead by Daylight","435","6780","16","25","650","89.655172"
"4","Ori and the Blind Forest","315","4560","16","27","243","46.285714"
"5","Fortnite","270","4125","14","21","580","128.888888"
"6","Just Chatting","210","2970","15","25","505","144.285714"
"7","League of Legends","120","4740","39","67","147","73.5"
"8","Counter-Strike","90","1410","15","23","128","85.333333"
"9","Grand Theft Auto V","45","900","20","22","52","69.333333"
"10","Unlisted on Twitch","45","720","16","20","115","153.333333"
"11","osu!","15","315","21","21","31","124"
