"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","The Legend of Zelda: Ocarina of Time","990","6885","6","14","172","10.424242"
"2","The Legend of Zelda: Majora's Mask","75","585","7","10","13","10.4"
