"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","For Honor","3060","15165","4","16","132","2.588235"
"2","Tom Clancy's Rainbow Six Siege","405","1530","3","9","11","1.629629"
"3","Naruto to Boruto: Shinobi Striker","150","600","3","7","5","2"
"4","Apex Legends","150","675","4","6","3","1.2"
"5","Star Wars Battlefront II","120","600","4","8","2","1"
"6","Friday the 13th: The Game","105","375","3","6","5","2.857142"
"7","Titanfall 2","90","375","4","6","1","0.666666"
"8","Dead by Daylight","60","330","5","6","1","1"
"9","World of Warships: Legends","60","135","2","4","13","13"
"10","Battlefield V","60","270","4","8","4","4"
"11","FIFA 19","45","105","2","3","0","0"
"12","NBA 2K19","30","45","1","2","4","8"
"13","Tricky Towers","15","60","4","4","0","0"
"14","Hollow Knight","15","30","2","2","0","0"
