"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Unlisted on Twitch","2760","23400","7","32","562","12.217391"
"2","Grand Theft Auto V","1215","12300","9","25","378","18.666666"
"3","Detroit: Become Human","1005","17265","20","80","209","12.477611"
"4","Minecraft","285","2130","8","21","45","9.473684"
"5","Rocket League","135","1005","7","11","29","12.888888"
"6","Fortnite","135","1290","9","13","40","17.777777"
"7","DC Universe Online","120","1125","9","13","41","20.5"
"8","LittleBigPlanet 3","90","990","11","14","29","19.333333"
"9","Life is Strange","60","195","3","4","5","5"
"10","Killing Floor 2","30","300","10","10","11","22"
