"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Rocket League","2025","6825","2","8","96","2.844444"
"2","Grand Theft Auto V","1890","8265","3","14","100","3.174603"
"3","Counter-Strike","390","1605","3","8","12","1.846153"
"4","Destiny 2","195","930","4","9","12","3.692307"
"5","Borderlands 2","135","480","3","5","5","2.222222"
"6","DayZ","120","540","4","7","20","10"
"7","Bloodborne","90","285","3","4","0","0"
"8","Dauntless","75","300","4","5","11","8.8"
"9","Unlisted on Twitch","60","345","5","6","8","8"
"10","Assetto Corsa","15","30","2","2","0","0"
"11","Just Chatting","15","45","3","3","0","0"
