"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 12:54","https://sullygnome.com/channel/tiousek/stream/35110727856","756","1512","2","7","0","0","93","7","Rust,PUBG: BATTLEGROUNDS"
"2","Tuesday 30th July 2019 13:30","https://sullygnome.com/channel/tiousek/stream/35097701696","705","1410","2","12","5","0","112","9","Rust,PUBG: BATTLEGROUNDS"
"3","Monday 29th July 2019 12:53","https://sullygnome.com/channel/tiousek/stream/35084938032","967","1934","2","5","0","0","93","5","Rust"
"4","Sunday 28th July 2019 20:07","https://sullygnome.com/channel/tiousek/stream/35077480000","443","1329","3","8","1","0","40","5","Rust"
"5","Friday 26th July 2019 15:24","https://sullygnome.com/channel/tiousek/stream/35050751168","681","3405","5","14","6","0","132","11","PUBG Mobile,Rust"
"6","Thursday 25th July 2019 15:54","https://sullygnome.com/channel/tiousek/stream/35038946416","531","1062","2","7","1","0","48","5","Rust,PUBG: BATTLEGROUNDS"
"7","Wednesday 24th July 2019 16:08","https://sullygnome.com/channel/tiousek/stream/35026875536","562","2810","5","13","1","0","105","11","Rust"
"8","Tuesday 23rd July 2019 15:34","https://sullygnome.com/channel/tiousek/stream/35014289952","716","1432","2","7","0","0","79","6","Rust"
"9","Monday 22nd July 2019 18:15","https://sullygnome.com/channel/tiousek/stream/35003440304","300","1200","4","10","0","0","41","7","Rust,Counter-Strike: Global Offensive"
"10","Sunday 21st July 2019 15:23","https://sullygnome.com/channel/tiousek/stream/34989967664","292","876","3","6","-1","0","46","9","Rust"
"11","Saturday 20th July 2019 17:24","https://sullygnome.com/channel/tiousek/stream/34978173728","786","3144","4","10","2","0","97","7","Rust"
"12","Friday 19th July 2019 15:37","https://sullygnome.com/channel/tiousek/stream/34963999136","848","4240","5","10","3","0","83","5","Rust"
"13","Thursday 18th July 2019 15:54","https://sullygnome.com/channel/tiousek/stream/34951696096","726","2904","4","10","0","0","71","5","Rust"
"14","Wednesday 17th July 2019 19:45","https://sullygnome.com/channel/tiousek/stream/34940784352","405","1620","4","9","3","0","50","7","Rust"
"15","Wednesday 17th July 2019 17:15","https://sullygnome.com/channel/tiousek/stream/34939458784","45","45","1","1","0","0","2","2","Counter-Strike: Global Offensive"
"16","Tuesday 16th July 2019 20:30","https://sullygnome.com/channel/tiousek/stream/34929587280","345","1725","5","10","4","0","44","7","Rust"
"17","Monday 15th July 2019 21:10","https://sullygnome.com/channel/tiousek/stream/34917677440","275","1375","5","9","2","0","27","6","Rust"
"18","Sunday 14th July 2019 15:00","https://sullygnome.com/channel/tiousek/stream/34901466880","480","960","2","9","0","0","55","6","Rust,Counter-Strike: Global Offensive"
"19","Saturday 13th July 2019 05:15","https://sullygnome.com/channel/tiousek/stream/34885282272","165","660","4","8","1","0","27","9","Rust"
"20","Friday 12th July 2019 19:15","https://sullygnome.com/channel/tiousek/stream/34879058672","570","570","1","4","0","0","31","3","Counter-Strike: Global Offensive,Rust"
"21","Thursday 11th July 2019 17:52","https://sullygnome.com/channel/tiousek/stream/34865651200","428","1284","3","7","0","0","24","3","PUBG: BATTLEGROUNDS,Rust"
"22","Wednesday 10th July 2019 16:26","https://sullygnome.com/channel/tiousek/stream/34852241568","604","2416","4","8","3","0","81","7","Rust"
"23","Tuesday 9th July 2019 18:30","https://sullygnome.com/channel/tiousek/stream/34840865280","375","1875","5","9","5","0","41","6","Rust"
"24","Monday 8th July 2019 16:01","https://sullygnome.com/channel/tiousek/stream/34826974032","599","2396","4","11","0","0","67","6","Conan Exiles,Rust"
"25","Sunday 7th July 2019 16:17","https://sullygnome.com/channel/tiousek/stream/34815014864","538","1076","2","5","2","0","46","4","Conan Exiles,Rust"
"26","Saturday 6th July 2019 10:30","https://sullygnome.com/channel/tiousek/stream/34800131616","840","840","1","7","-1","0","29","2","Conan Exiles"
"27","Friday 5th July 2019 10:30","https://sullygnome.com/channel/tiousek/stream/34787112560","675","1350","2","6","0","0","41","3","Rust,Conan Exiles,PUBG: BATTLEGROUNDS,Counter-Strike: Global Offensive"
"28","Thursday 4th July 2019 16:38","https://sullygnome.com/channel/tiousek/stream/34778526400","517","1551","3","12","3","0","122","13","Rust"
"29","Thursday 4th July 2019 08:45","https://sullygnome.com/channel/tiousek/stream/34775055424","105","630","6","10","0","0","32","16","Rust"
"30","Wednesday 3rd July 2019 16:00","https://sullygnome.com/channel/tiousek/stream/34765535008","645","1290","2","6","2","0","57","5","Conan Exiles,Rust"
"31","Tuesday 2nd July 2019 16:00","https://sullygnome.com/channel/tiousek/stream/34752880384","555","1110","2","8","0","0","28","2","Conan Exiles"
"32","Monday 1st July 2019 16:20","https://sullygnome.com/channel/tiousek/stream/34740898656","235","1175","5","10","-1","0","38","9","Rust"
