"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 18:21","https://sullygnome.com/channel/austincreed/stream/35113894880","24","13680","570","879","61","122","0","0","Just Chatting"
"2","Wednesday 24th July 2019 19:14","https://sullygnome.com/channel/austincreed/stream/35028938112","76","15352","202","252","29","23","628","502","Super Mario Maker 2"
"3","Wednesday 24th July 2019 18:20","https://sullygnome.com/channel/austincreed/stream/35028285152","40","8800","220","272","38","50","620","826","Just Chatting"
"4","Saturday 6th July 2019 04:24","https://sullygnome.com/channel/austincreed/stream/34797449488","291","38121","131","177","120","24","964","192","Apex Legends"
"5","Friday 5th July 2019 18:55","https://sullygnome.com/channel/austincreed/stream/34791480944","110","15400","140","168","34","17","412","206","Apex Legends"
"6","Friday 5th July 2019 04:41","https://sullygnome.com/channel/austincreed/stream/34785265840","154","25872","168","198","97","35","592","215","Apex Legends"
"7","Thursday 4th July 2019 03:40","https://sullygnome.com/channel/austincreed/stream/34773205712","80","28640","358","424","142","94","723","482","Just Chatting"
