"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","DARK SOULS II: Scholar of the First Sin","585","4650","5","16","144","14.76923"
"2","Counter-Strike: Global Offensive","420","3885","13","76","226","32.285714"
"3","Just Chatting","330","3000","7","32","279","50.727272"
"4","Minecraft","285","1785","6","10","40","8.421052"
"5","League of Legends","210","735","3","5","31","8.857142"
"6","Fallout: New Vegas","210","3120","13","36","58","16.571428"
"7","Subnautica","105","765","7","10","30","17.142857"
"8","skribbl.io","105","720","6","9","62","35.428571"
"9","Beat Saber","60","300","5","9","25","25"
"10","Terraria","45","375","8","10","4","5.333333"
"11","Don't Starve","30","585","19","20","73","146"
"12","Grid 2","15","90","6","6","11","44"
