"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Destiny 2","1050","4515","3","11","87","4.971428"
"2","World of Tanks Console","975","13560","12","36","213","13.107692"
"3","Unlisted on Twitch","90","420","3","8","17","11.333333"
