"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Talk Shows & Podcasts","2265","91020","40","88","1425","37.748344"
"2","PUBG: BATTLEGROUNDS","540","7485","12","26","127","14.111111"
"3","Tropico 6","420","7005","16","29","166","23.714285"
"4","Unlisted on Twitch","255","6915","29","67","104","24.470588"
"5","Makers & Crafting","195","4590","23","31","82","25.230769"
"6","Satisfactory","180","2535","14","20","37","12.333333"
"7","Food & Drink","180","5190","28","41","89","29.666666"
"8","Terraria","165","2940","17","24","129","46.90909"
"9","Grim Dawn","135","3825","28","36","241","107.111111"
"10","Battalion Legacy","120","1020","8","10","47","23.5"
"11","Bloodstained: Ritual of the Night","120","1740","14","18","49","24.5"
"12","Totally Reliable Delivery Service","120","1995","16","20","41","20.5"
"13","Judgment","120","2790","23","58","36","18"
"14","Wenjia","105","1650","15","19","33","18.857142"
"15","Sea of Thieves","105","1275","12","15","30","17.142857"
"16","SOMA","105","1470","14","18","47","26.857142"
"17","Overwatch","105","1065","10","12","52","29.714285"
"18","Grand Theft Auto V","90","810","9","11","27","18"
"19","Attack on Titan 2: Final Battle","90","1260","14","16","64","42.666666"
"20","Middle-earth: Shadow of War","90","750","8","10","35","23.333333"
"21","Retro","75","3060","40","49","62","49.6"
"22","Cooking Simulator","75","1065","14","19","67","53.6"
"23","Goat Simulator","60","555","9","11","28","28"
"24","Redeemer","60","525","8","11","29","29"
"25","Blazing Chrome","45","510","11","19","21","28"
