"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Slots","30","255","8","10","14","28"
"2","Just Chatting","30","180","6","8","14","28"
"3","Blackjack","15","90","6","6","5","20"
