"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Minecraft","1920","11850","5","12","237","7.40625"
"2","Super Mario Maker 2","1005","6570","6","14","145","8.656716"
"3","Starbound","525","3480","6","12","90","10.285714"
"4","Terraria","390","1965","7","11","62","9.538461"
"5","Super Mario Sunshine","315","1905","5","9","26","4.95238"
"6","The Forest","300","1635","5","7","37","7.4"
"7","Grand Theft Auto V","300","1905","6","10","42","8.4"
"8","Super Mario Galaxy","270","2130","6","12","42","9.333333"
"9","The Elder Scrolls V: Skyrim","255","1260","6","9","21","4.941176"
"10","The Legend of Zelda: Breath of the Wild","195","870","4","7","12","3.692307"
"11","VRChat","105","600","5","12","10","5.714285"
"12","Valheim","90","375","4","5","8","5.333333"
"13","Super Mario World","90","495","5","6","19","12.666666"
"14","Super Mario Odyssey","75","540","7","8","15","12"
"15","The Legend of Zelda: The Wind Waker","60","255","4","6","10","10"
"16","skribbl.io","45","450","10","13","12","16"
"17","Windlands","45","300","6","9","14","18.666666"
"18","Stellar Survivor","30","210","7","7","19","38"
"19","Skyforge","15","135","9","9","2","8"
"20","Garry's Mod","15","120","8","8","4","16"
"21","Sonic Colors","15","90","6","6","0","0"
