"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","3240","91305","24","102","6614","122.481481"
"2","Counter-Strike: Global Offensive","1875","27075","13","31","2645","84.64"
"3","Garry's Mod","1005","13950","10","38","1133","67.641791"
"4","Teamfight Tactics","825","14550","16","36","1345","97.818181"
"5","League of Legends","360","4110","10","22","474","79"
"6","Minecraft","135","1425","10","21","113","50.222222"
"7","Overwatch","90","840","9","14","169","112.666666"
"8","SMITE","75","405","5","6","44","35.2"
"9","Tabletop Simulator","45","495","11","14","49","65.333333"
"10","Just Chatting","30","465","15","20","51","102"
"11","osu!","30","345","11","12","67","134"
"12","The Sims 4","15","510","34","34","131","524"
"13","PUBG: BATTLEGROUNDS","15","90","6","6","40","160"
