"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dota 2","4170","1405245","347","677","28910","415.971223"
"2","Counter-Strike: Global Offensive","1620","619650","388","560","14426","534.296296"
"3","Magic: The Gathering","480","126465","251","477","3552","444"
"4","Stellaris","450","99105","220","301","2407","320.933333"
"5","Slay the Spire","390","89940","206","333","2270","349.230769"
"6","Watch Dogs 2","180","41175","228","287","1282","427.333333"
"7","Just Chatting","75","16335","217","309","550","440"
"8","Dota Underlords","60","32820","547","604","809","809"
"9","Minecraft","60","19815","330","403","931","931"
"10","DayZ","45","9885","219","288","207","276"
