"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","FINAL FANTASY XIV ONLINE","5610","353205","62","210","118513","1267.518716"
"2","Super Mario Maker 2","1845","97770","54","211","41361","1345.07317"
"3","Dead by Daylight","1200","40950","30","86","15722","786.1"
"4","Fire Emblem: Three Houses","1110","43755","35","114","20578","1112.324324"
"5","Dota Underlords","270","18660","71","114","4730","1051.111111"
"6","Visage","210","7065","25","47","1218","348"
"7","Break the Game","105","2010","19","24","159","90.857142"
"8","Killsquad","90","4005","44","62","921","614"
"9","Summer Catchers","60","1095","18","35","487","487"
"10","Night Call","60","2085","34","38","1134","1134"
"11","Just Chatting","60","2160","36","70","1029","1029"
"12","Jump King","60","2490","38","49","1771","1771"
"13","White Noise 2","15","330","22","22","62","248"
