"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Rocket League","750","1230","1","5","29","2.32"
"2","Unlisted on Twitch","390","1035","2","5","8","1.230769"
"3","Rust","255","375","1","5","37","8.705882"
"4","Police Simulator 18","255","630","2","5","22","5.17647"
"5","SoulWorker","240","570","2","4","27","6.75"
"6","State of Decay 2","135","225","2","5","6","2.666666"
"7","Assassin's Creed: Freedom Cry","60","15","0","1","4","4"
"8","Wolfy","30","15","0","1","2","4"
"9","Overcooked! 2","15","15","1","1","0","0"
"10","Destiny 2","15","0","0","0","0","0"
"11","Ring of Elysium","15","15","1","1","0","0"
