"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fallout: New Vegas","2805","16455","4","14","337","7.208556"
"2","Teamfight Tactics","1140","5430","4","11","79","4.157894"
"3","Fire Emblem: Three Houses","930","5580","5","11","104","6.709677"
"4","Pathfinder: Kingmaker","810","4650","3","14","85","6.296296"
"5","BioShock","315","1440","4","9","36","6.857142"
"6","Earth Defense Force: Iron Rain","255","1380","5","9","28","6.588235"
"7","Mah Jong","60","360","6","10","18","18"
"8","Dead by Daylight","60","285","4","6","8","8"
"9","Just Chatting","45","195","3","6","0","0"
"10","League of Legends","30","135","4","6","15","30"
"11","Desolate","30","180","6","7","30","60"
"12","Apex Legends","15","30","2","2","4","16"
