"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","5280","30420","4","47","1670","18.977272"
"2","Rocket League","225","2385","9","19","279","74.4"
"3","Deceit","210","810","2","10","234","66.857142"
"4","Minecraft","90","300","2","7","13","8.666666"
"5","Apex Legends","45","90","2","4","0","0"
"6","Krunker.io","30","690","23","24","76","152"
"7","Hand Simulator","30","90","3","4","9","18"
"8","Just Chatting","30","360","12","14","6","12"
"9","Dead by Daylight","30","60","2","2","0","0"
"10","UNO","15","0","0","0","2","8"
