"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Mad Max","1350","1905","1","3","30","1.333333"
"2","The Witcher 3: Wild Hunt","1155","1560","0","4","56","2.90909"
"3","Mafia II","600","855","1","3","22","2.2"
"4","Euro Truck Simulator 2","480","705","1","3","15","1.875"
"5","Metro 2033","315","345","1","2","12","2.285714"
"6","DOOM","270","495","1","4","20","4.444444"
"7","The Elder Scrolls V: Skyrim","240","390","1","3","6","1.5"
"8","Spec Ops: The Line","210","240","1","2","8","2.285714"
"9","Fallout 4","195","375","1","4","16","4.923076"
"10","Just Chatting","120","270","1","4","11","5.5"
"11","Saints Row 2","120","135","1","2","5","2.5"
