"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Sunday 28th July 2019 13:00","https://sullygnome.com/channel/foodexperiment/stream/35073340448","225","1575","7","12","4","1","57","14","Food &amp; Drink"
"2","Sunday 21st July 2019 15:39","https://sullygnome.com/channel/foodexperiment/stream/34990113536","246","2460","10","28","8","1","76","17","Food &amp; Drink"
"3","Sunday 21st July 2019 13:10","https://sullygnome.com/channel/foodexperiment/stream/34988827568","80","320","4","6","4","4","18","18","Food &amp; Drink"
"4","Wednesday 17th July 2019 18:00","https://sullygnome.com/channel/foodexperiment/stream/34940461184","120","600","5","9","2","0","26","11","Food &amp; Drink"
"5","Friday 12th July 2019 18:18","https://sullygnome.com/channel/foodexperiment/stream/34878444416","177","1062","6","10","-1","0","36","13","Food &amp; Drink"
