"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","1770","19770","10","27","767","26"
"2","Just Chatting","900","10515","9","48","624","41.6"
"3","Teamfight Tactics","885","8910","9","15","258","17.491525"
"4","Stardew Valley","315","3855","11","18","115","21.904761"
"5","Toontown Online","270","3135","11","23","121","26.888888"
"6","Beat Saber","195","1470","7","11","29","8.923076"
"7","Minecraft","135","1110","8","13","46","20.444444"
"8","Octodad: Dadliest Catch","45","300","6","7","29","38.666666"
"9","Borderlands 2","45","660","15","17","45","60"
"10","Fortnite","45","315","7","9","23","30.666666"
"11","Subnautica","45","390","8","12","45","60"
"12","skribbl.io","30","300","10","15","36","72"
