"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","1410","11355","7","18","293","12.468085"
"2","Amnesia: A Machine for Pigs","240","1230","5","7","53","13.25"
"3","Jackbox Party Packs","105","1650","15","18","46","26.285714"
"4","Minecraft","45","255","5","7","35","46.666666"
