"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 30th July 2019 21:59","https://sullygnome.com/channel/memorynk/stream/35103287584","76","608","8","16","1","0","23","15","Talk Shows &amp; Podcasts"
"2","Monday 29th July 2019 20:49","https://sullygnome.com/channel/memorynk/stream/35089864944","131","2096","16","24","3","1","52","23","Talk Shows &amp; Podcasts"
"3","Sunday 28th July 2019 18:25","https://sullygnome.com/channel/memorynk/stream/35076343024","80","960","12","15","1","0","57","38","Talk Shows &amp; Podcasts"
"4","Saturday 27th July 2019 18:15","https://sullygnome.com/channel/memorynk/stream/35064366432","75","600","8","10","2","1","14","11","Talk Shows &amp; Podcasts"
"5","Friday 26th July 2019 18:04","https://sullygnome.com/channel/memorynk/stream/35052308752","71","426","6","10","3","2","24","19","Talk Shows &amp; Podcasts"
"6","Friday 26th July 2019 02:13","https://sullygnome.com/channel/memorynk/stream/35045557328","62","310","5","12","1","0","16","12","Talk Shows &amp; Podcasts"
"7","Tuesday 23rd July 2019 19:51","https://sullygnome.com/channel/memorynk/stream/35017151552","84","756","9","13","1","0","19","12","Talk Shows &amp; Podcasts"
"8","Thursday 18th July 2019 19:17","https://sullygnome.com/channel/memorynk/stream/34953980192","43","387","9","10","1","1","13","17","Talk Shows &amp; Podcasts"
