"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 01:06","https://sullygnome.com/channel/dirtydan79/stream/35105437392","324","167508","517","960","85","15","2643","480","Path of Exile"
"2","Sunday 28th July 2019 15:20","https://sullygnome.com/channel/dirtydan79/stream/35074468848","295","91155","309","373","19","3","2384","476","Path of Exile"
"3","Thursday 4th July 2019 10:05","https://sullygnome.com/channel/dirtydan79/stream/34775528944","475","363850","766","1934","154","19","6441","805","Path of Exile"
"4","Tuesday 2nd July 2019 08:45","https://sullygnome.com/channel/dirtydan79/stream/34749901888","315","127260","404","692","51","9","2419","439","Path of Exile"
