"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 16:05","https://sullygnome.com/channel/jumbo1104/stream/35112372656","310","1240","4","9","2","0","39","7","Grand Theft Auto V"
"2","Monday 29th July 2019 16:30","https://sullygnome.com/channel/jumbo1104/stream/35086776912","300","300","1","4","3","0","29","5","Grand Theft Auto V"
"3","Wednesday 17th July 2019 15:37","https://sullygnome.com/channel/jumbo1104/stream/34938973968","248","992","4","7","3","0","35","8","Grand Theft Auto V,Overwatch"
"4","Saturday 13th July 2019 07:45","https://sullygnome.com/channel/jumbo1104/stream/34886168624","30","60","2","4","0","0","5","6","Just Chatting"
"5","Wednesday 10th July 2019 16:25","https://sullygnome.com/channel/jumbo1104/stream/34852236976","380","1520","4","11","0","0","51","8","Grand Theft Auto V,Just Chatting"
"6","Tuesday 9th July 2019 16:30","https://sullygnome.com/channel/jumbo1104/stream/34839612064","165","0","0","1","1","0","14","4","Grand Theft Auto V"
"7","Monday 8th July 2019 16:20","https://sullygnome.com/channel/jumbo1104/stream/34827158448","310","620","2","5","0","0","45","8","Grand Theft Auto V"
"8","Sunday 7th July 2019 16:15","https://sullygnome.com/channel/jumbo1104/stream/34814923792","225","675","3","7","1","0","38","9","Grand Theft Auto V,Life is Strange"
"9","Thursday 4th July 2019 15:00","https://sullygnome.com/channel/jumbo1104/stream/34777595312","315","0","0","3","0","0","37","6","Grand Theft Auto V,Overwatch,World of Warcraft"
"10","Wednesday 3rd July 2019 16:30","https://sullygnome.com/channel/jumbo1104/stream/34765860272","285","570","2","6","1","0","31","6","Grand Theft Auto V"
"11","Tuesday 2nd July 2019 17:00","https://sullygnome.com/channel/jumbo1104/stream/34753429984","255","255","1","2","0","0","25","5","Grand Theft Auto V"
