"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dauntless","1200","12405","10","19","298","14.9"
"2","Digimon Story: Cyber Sleuth","300","2670","8","14","58","11.6"
"3","Marvel Ultimate Alliance 3: The Black Order","270","1905","6","13","71","15.777777"
"4","osu!","90","390","4","6","10","6.666666"
"5","Borderlands 2","75","615","8","12","14","11.2"
