"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","2070","9615","4","17","553","16.028985"
"2","Unlisted on Twitch","660","3300","3","15","344","31.272727"
