"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Rust","4725","173295","36","118","1591","20.203174"
"2","Grand Theft Auto V","2040","97980","40","221","1173","34.5"
"3","Gloria Victis","495","10500","21","35","102","12.363636"
"4","Just Chatting","495","19215","35","59","201","24.363636"
"5","SCUM","435","12615","29","52","172","23.724137"
"6","The Forest","315","8805","27","38","154","29.333333"
"7","Travel & Outdoors","300","8295","27","46","132","26.4"
"8","Pummel Party","270","8640","32","48","101","22.444444"
"9","Magic: The Gathering","270","7125","21","48","34","7.555555"
"10","For the King","165","6030","36","47","36","13.090909"
"11","Unlisted on Twitch","45","660","14","22","25","33.333333"
