"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Quake Champions","4440","29130","6","19","1223","16.527027"
"2","The Legend of Zelda: Breath of the Wild","705","3120","4","9","50","4.255319"
"3","The Legend of Zelda: The Minish Cap","600","2910","4","10","56","5.6"
"4","The Legend of Zelda: Skyward Sword","405","2220","5","8","38","5.629629"
"5","The Legend of Zelda: Ocarina of Time 3D","390","3630","9","21","55","8.461538"
"6","Secret of Evermore","270","2235","8","10","39","8.666666"
