"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","1905","11280","5","11","100","3.149606"
"2","Just Chatting","270","1410","5","8","24","5.333333"
"3","Warface","105","510","4","8","3","1.714285"
"4","Aion","60","345","6","8","11","11"
"5","Apex Legends","45","210","5","6","6","8"
"6","Warframe","45","225","5","5","7","9.333333"
"7","Fortnite","30","210","7","7","2","4"
