"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","5955","628860","92","8689","16906","170.337531"
"2","The Cycle","1125","48930","39","76","2480","132.266666"
"3","Heavy Rain","330","9855","28","37","618","112.363636"
"4","Valiant Hearts: The Great War","300","12210","40","47","473","94.6"
"5","UNO","255","11790","46","60","701","164.941176"
"6","Oxenfree","255","10410","40","77","696","163.764705"
"7","Little Nightmares","195","4005","20","25","171","52.615384"
"8","What Remains of Edith Finch","105","3960","37","47","278","158.857142"
"9","Trover Saves the Universe","90","3180","35","44","195","130"
"10","Unlisted on Twitch","15","675","45","45","35","140"
