"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","810","2760","2","9","209","15.481481"
"2","DayZ","735","1785","1","9","97","7.918367"
"3","Wurm Online","645","3765","5","14","135","12.558139"
"4","Kingdom Come: Deliverance","420","2370","4","15","77","11"
"5","Destiny 2","360","720","1","5","58","9.666666"
"6","Grim Dawn","345","1695","4","9","59","10.260869"
"7","Fallout 76","255","525","2","7","14","3.294117"
"8","House Flipper","225","1140","5","16","34","9.066666"
"9","Monster Hunter: World","105","285","2","3","13","7.428571"
"10","Overwatch","90","630","7","20","35","23.333333"
"11","My Time at Portia","75","525","7","9","2","1.6"
"12","Dream Daddy: A Dad Dating Simulator","60","225","3","6","2","2"
"13","DARK SOULS III","60","45","0","1","3","3"
"14","Killing Floor 2","60","165","2","7","1","1"
"15","CRSED: F.O.A.D.","45","60","1","2","7","9.333333"
"16","Teamfight Tactics","30","90","3","4","14","28"
"17","Rocket League","15","30","2","2","0","0"
"18","Helldivers","15","0","0","0","0","0"
