"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","2880","74250","23","80","2041","42.520833"
"2","Teamfight Tactics","405","7395","16","29","238","35.259259"
