"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Super Smash Bros. Ultimate","1035","4680","3","9","86","4.985507"
"2","Fire Emblem: Three Houses","915","2520","2","7","62","4.065573"
"3","Pokémon Omega Ruby/Alpha Sapphire","870","3750","3","8","70","4.827586"
"4","Pokémon HeartGold/SoulSilver","600","1830","2","7","70","7"
"5","Sonic Generations","315","975","2","6","21","4"
"6","Paladins","195","1065","5","9","19","5.846153"
"7","Mario Kart 8","135","780","5","11","20","8.888888"
"8","Call of Duty: Modern Warfare 2","90","270","3","8","1","0.666666"
"9","Power Stone Collection","45","75","1","3","3","4"
"10","Dragon Ball: Xenoverse 2","30","75","2","3","0","0"
