"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","5100","49620","8","172","969","11.4"
"2","League of Legends","4410","41085","8","26","866","11.782312"
"3","Overwatch","1785","19440","8","18","285","9.579831"
"4","Just Chatting","465","3255","5","12","107","13.806451"
"5","Risk of Rain 2","390","3810","7","15","60","9.230769"
"6","Moonlighter","375","5835","10","23","140","22.4"
"7","Fortnite","240","1605","8","17","41","10.25"
"8","DARK SOULS III","75","960","10","16","13","10.4"
"9","Unlisted on Twitch","75","555","10","16","12","9.6"
"10","Gloomhaven","75","855","11","13","20","16"
"11","Heroes of Hammerwatch","45","375","8","10","3","4"
"12","Rivals of Aether","30","330","11","13","18","36"
"13","Starbound","30","195","6","7","10","20"
"14","Vagante","15","90","6","6","6","24"
