"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","2430","297750","119","373","17572","433.876543"
"2","Teamfight Tactics","585","75600","129","250","6308","646.974358"
"3","Atlas","495","48330","93","133","3590","435.151515"
"4","Super Mario Maker 2","225","40050","179","207","2942","784.533333"
"5","Travel & Outdoors","225","28845","128","167","2425","646.666666"
"6","Minecraft","150","21810","155","223","1744","697.6"
"7","Dungeon Keeper 2","120","10950","91","124","792","396"
"8","PUBG: BATTLEGROUNDS","105","8400","80","89","498","284.571428"
"9","Sam & Max Hit the Road","105","10980","104","112","898","513.142857"
"10","Esports Life Tycoon","105","11880","113","129","507","289.714285"
"11","The Sinking City","90","7425","82","104","579","386"
"12","Domina","75","10680","142","162","722","577.6"
"13","Dead by Daylight","75","9870","131","133","805","644"
"14","Star Citizen","60","5820","97","122","604","604"
"15","Dota Underlords","60","5370","89","110","491","491"
"16","Talk Shows & Podcasts","45","4410","98","109","589","785.333333"
"17","MORDHAU","45","4095","91","94","133","177.333333"
"18","Crash Team Racing Nitro-Fueled","15","2655","177","177","845","3380"
