"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Mount & Blade: Warband","1155","1141395","978","1545","32060","1665.454545"
"2","Just Chatting","750","970425","1083","3527","31156","2492.48"
"3","Sigma Theory: Global Cold War","270","255945","947","1392","10314","2292"
"4","Dota Underlords","150","91335","572","1470","4857","1942.8"
"5","Oxygen Not Included","135","110145","815","1082","5860","2604.444444"
