"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dragalia Lost","525","7995","15","23","118","13.485714"
"2","Super Animal Royale","135","1785","12","17","13","5.777777"
