"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 30th July 2019 17:22","https://sullygnome.com/channel/ladysundae/stream/35099985488","128","3072","24","33","4","2","75","37","Just Chatting"
"2","Thursday 25th July 2019 18:15","https://sullygnome.com/channel/ladysundae/stream/35040109680","105","1785","17","22","0","0","45","22","Makers &amp; Crafting"
"3","Tuesday 23rd July 2019 17:50","https://sullygnome.com/channel/ladysundae/stream/35015683536","130","3120","24","28","-1","0","80","35","Makers &amp; Crafting"
"4","Thursday 18th July 2019 17:55","https://sullygnome.com/channel/ladysundae/stream/34952961248","170","3740","22","30","2","0","90","30","Beauty &amp; Body Art"
"5","Tuesday 16th July 2019 16:53","https://sullygnome.com/channel/ladysundae/stream/34927086208","127","2667","21","26","0","0","73","32","Beauty &amp; Body Art"
