"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Destiny 2","13425","68445","4","16","1789","7.99553"
"2","Overwatch","2610","13395","4","11","388","8.91954"
"3","Just Chatting","1080","4455","3","9","145","8.055555"
"4","Diablo III","735","5250","8","18","121","9.877551"
