"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Vigor","1605","18555","11","17","246","9.196261"
"2","Overwatch","210","1380","6","9","14","4"
"3","Call of Duty: Black Ops 4","120","900","7","11","12","6"
"4","Call of Duty: Black Ops III","75","540","7","10","4","3.2"
