"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Destiny 2","9000","323430","23","474","6678","44.52"
"2","Fortnite","690","3000","4","13","154","13.391304"
"3","Call of Duty: Black Ops III","420","3180","6","17","94","13.428571"
"4","PUBG: BATTLEGROUNDS","225","1170","5","12","64","17.066666"
"5","Overwatch","195","1680","7","18","144","44.307692"
"6","Forza Horizon 4","165","1905","10","27","117","42.545454"
"7","Just Chatting","105","915","8","14","54","30.857142"
"8","Counter-Strike: Global Offensive","60","270","4","6","5","5"
"9","Apex Legends","15","60","4","4","0","0"
"10","Battalion 1944","15","135","9","9","92","368"
