"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","1365","16395","11","21","349","15.340659"
"2","Fortnite","1155","16365","11","45","390","20.25974"
"3","Middle-earth: Shadow of War","480","3570","6","12","100","12.5"
"4","Rust","435","4800","13","20","125","17.241379"
"5","Human: Fall Flat","360","4005","10","16","116","19.333333"
"6","Dead by Daylight","330","5715","13","26","199","36.181818"
"7","Starbound","285","2010","7","10","42","8.842105"
"8","Dauntless","195","1890","9","15","83","25.538461"
"9","League of Legends","195","3060","15","24","49","15.076923"
"10","Counter-Strike: Global Offensive","180","1740","9","16","35","11.666666"
"11","Rocket League","135","1260","9","13","50","22.222222"
"12","Just Chatting","105","1275","12","14","25","14.285714"
"13","Pathologic","90","885","9","12","21","14"
"14","Kingdom Come: Deliverance","90","495","5","10","19","12.666666"
