"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Escape from Tarkov","5025","1907130","334","1764","55673","664.752238"
"2","Counter-Strike: Global Offensive","1200","203640","183","510","5492","274.6"
"3","DayZ","855","291615","340","946","7944","557.473684"
"4","PUBG: BATTLEGROUNDS","795","199650","262","461","4654","351.245283"
"5","Hunt: Showdown","525","133395","252","815","4832","552.228571"
"6","Wolfenstein: Youngblood","450","101070","215","365","4279","570.533333"
"7","DARK SOULS III","375","109935","293","916","3386","541.76"
"8","Rust","285","96870","290","627","4747","999.368421"
"9","Super Mario Maker 2","210","89760","427","634","1653","472.285714"
"10","Star Trek: Bridge Crew","195","30915","158","186","1292","397.538461"
"11","Just Chatting","180","27480","153","185","1274","424.666666"
"12","Depth","150","33195","221","306","810","324"
"13","Insurgency: Sandstorm","135","20355","150","175","618","274.666666"
"14","SCUM","105","22785","217","244","754","430.857142"
"15","Worms W.M.D","90","22110","245","276","1124","749.333333"
"16","Road Redemption","90","11400","126","146","332","221.333333"
"17","Enter the Gungeon","60","11955","199","241","251","251"
"18","Primal Pursuit","45","7035","156","172","398","530.666666"
"19","Pandemic Express: Zombie Escape","45","9645","214","231","450","600"
"20","Barotrauma","30","8010","267","275","511","1022"
"21","Goat of Duty","15","3480","232","232","450","1800"
