"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Super Smash Bros. Ultimate","2310","12060","4","18","232","6.025974"
"2","Just Chatting","915","3000","2","7","85","5.57377"
"3","Mortal Kombat 11","510","2175","3","9","42","4.941176"
"4","Ultra Street Fighter IV","465","2325","5","9","58","7.48387"
"5","Overwatch","360","1740","4","7","37","6.166666"
"6","Killer Instinct","315","1530","3","10","51","9.714285"
"7","Melty Blood Actress Again Current Code","300","1335","4","7","29","5.8"
"8","Rivals of Aether","285","1215","3","6","29","6.105263"
"9","Talk Shows & Podcasts","225","915","4","6","36","9.6"
"10","Retro","195","1080","6","9","18","5.538461"
"11","Street Fighter V","195","705","3","6","17","5.230769"
"12","SAMURAI SHODOWN","195","945","4","8","26","8"
"13","SoulCalibur VI","180","690","3","7","40","13.333333"
"14","Samurai Shodown V Special","165","525","3","6","13","4.727272"
"15","SoulCalibur II","105","870","7","11","12","6.857142"
"16","Warframe","75","270","4","7","7","5.6"
"17","Neverwinter","60","180","3","4","10","10"
"18","Turok 2: Seeds of Evil","60","315","5","6","4","4"
"19","Koihime Enbu","60","150","2","3","3","3"
"20","World of Warcraft","45","240","5","6","4","5.333333"
"21","Guilty Gear XX Accent Core Plus R","45","60","1","2","2","2.666666"
"22","BlazBlue: Cross Tag Battle","45","120","2","3","6","8"
"23","Garou: Mark of the Wolves","30","180","6","7","0","0"
"24","Nidhogg","30","195","6","7","8","16"
"25","Dragon Ball FighterZ","15","90","6","6","0","0"
"26","Paladins","15","0","0","0","6","24"
