"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","6750","4850070","687","1910","325934","2897.191111"
"2","Just Chatting","300","202890","675","894","23588","4717.6"
"3","Teamfight Tactics","180","82620","457","602","12314","4104.666666"
"4","Brawl Stars","45","21465","477","525","1471","1961.333333"
