"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","3390","22515","6","15","205","3.628318"
"2","Call of Duty: Black Ops 4","660","3615","5","9","55","5"
"3","Apex Legends","105","1005","9","11","0","0"
"4","NBA 2K19","60","480","8","9","3","3"
