"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dead by Daylight","1635","7410","3","10","136","4.990825"
"2","Call of Duty: Black Ops 4","1620","5160","2","10","105","3.888888"
"3","Days Gone","435","2040","4","10","21","2.896551"
"4","Arizona Sunshine","420","1605","3","8","33","4.714285"
"5","Golf With Your Friends","405","1260","2","7","35","5.185185"
"6","SUPERHOT VR","150","705","4","9","6","2.4"
"7","Minecraft","105","405","3","5","3","1.714285"
"8","Call of Duty: Modern Warfare Remastered","90","315","3","5","3","2"
"9","Tabletop Simulator","75","150","2","3","9","7.2"
"10","Gang Beasts","60","225","3","5","2","2"
"11","Dead Effect 2 VR","45","300","6","9","0","0"
"12","Granny","30","90","3","3","5","10"
"13","VR Dungeon Knight","30","120","4","4","5","10"
"14","Raft","15","75","5","5","0","0"
