"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Tom Clancy's Rainbow Six Siege","555","2460","3","9","107","11.567567"
"2","Minecraft","180","795","4","7","41","13.666666"
"3","Pavlov VR","120","480","3","5","22","11"
"4","Battalion 1944","90","315","3","5","28","18.666666"
"5","Garry's Mod","60","180","3","4","9","9"
"6","Golf With Your Friends","45","120","2","3","5","6.666666"
"7","Beat Saber","45","255","5","7","7","9.333333"
"8","Just Chatting","15","30","2","2","0","0"
"9","Spider-Man: Far From Home Virtual Reality","15","60","4","4","6","24"
"10","VRChat","15","60","4","4","6","24"
