"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","3930","24105","5","13","531","8.10687"
"2","Just Chatting","960","4215","3","10","365","22.8125"
"3","Tekken 7","870","2295","2","7","113","7.793103"
"4","Assassin's Creed Brotherhood","705","3855","5","11","84","7.148936"
"5","Tom Clancy's Rainbow Six Siege","570","2460","4","6","47","4.947368"
"6","League of Legends","105","495","4","7","24","13.714285"
"7","Vindictus","105","660","6","8","22","12.571428"
"8","BirdGut","105","465","4","7","13","7.428571"
"9","FIFA Online 4","105","345","3","4","3","1.714285"
"10","Moonlight Blade","60","315","5","7","4","4"
"11","Of Guards and Thieves","30","135","4","5","7","14"
"12","Steep","30","150","5","6","8","16"
"13","Holodrive","15","60","4","4","2","8"
"14","Alien Swarm: Reactive Drop","15","45","3","3","2","8"
"15","Kreedz Climbing","15","60","4","4","7","28"
