"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dead by Daylight","2430","21960","8","19","683","16.864197"
"2","League of Legends","1080","6480","6","17","299","16.611111"
"3","Just Chatting","570","4110","7","14","414","43.578947"
"4","Grand Theft Auto V","540","4455","6","13","108","12"
"5","Call of Cthulhu","525","2820","5","9","55","6.285714"
"6","Star Wars: The Old Republic","465","3120","6","15","184","23.741935"
"7","ARK: Survival Evolved","465","3780","7","14","92","11.870967"
"8","Unlisted on Twitch","375","2625","7","14","50","8"
"9","Overwatch","285","2145","7","15","49","10.315789"
"10","A Way Out","240","1890","7","11","31","7.75"
"11","Counter-Strike: Global Offensive","60","570","9","10","18","18"
