"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Super Smash Bros. Ultimate","2340","22230","8","29","503","12.897435"
"2","Super Mario Maker 2","825","7365","8","19","165","12"
"3","Crash Team Racing Nitro-Fueled","420","2760","5","11","85","12.142857"
