"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Hollow Knight","345","1845","5","7","34","5.913043"
"2","Just Chatting","330","2040","4","14","176","32"
"3","Super Smash Bros. Ultimate","315","1965","5","10","65","12.380952"
"4","Teamfight Tactics","315","1410","4","8","55","10.47619"
"5","Counter-Strike","225","885","3","6","22","5.866666"
"6","Super Mario World","195","525","2","6","11","3.384615"
"7","Pokémon: Diamond/Pearl","195","975","5","7","31","9.538461"
"8","The Jackbox Party Pack 5","180","1080","6","11","43","14.333333"
"9","Human: Fall Flat","165","765","4","7","22","8"
"10","Paper Mario: The Thousand-Year Door","120","570","4","6","11","5.5"
"11","Pummel Party","90","570","6","7","13","8.666666"
"12","Pokémon Red/Blue","90","705","7","10","25","16.666666"
"13","Use Your Words","75","345","4","6","10","8"
"14","skribbl.io","75","735","9","11","14","11.2"
"15","Pokémon Emerald Version","60","180","3","4","3","3"
"16","Sword Art Online: Fatal Bullet","45","240","5","7","11","14.666666"
"17","Puyo Puyo Tetris","45","255","5","6","8","10.666666"
"18","Games + Demos","30","240","8","9","4","8"
"19","Art","15","75","5","5","1","4"
