"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","645","2355","3","7","96","8.930232"
"2","Yu-Gi-Oh! TRADING CARD GAME","240","1725","7","10","112","28"
"3","No Man's Sky","150","870","5","7","39","15.6"
"4","Clash Royale","135","615","5","9","21","9.333333"
"5","Generation Zero","120","465","3","6","23","11.5"
"6","MLB The Show 18","105","270","2","4","11","6.285714"
"7","SCUM","105","285","2","4","14","8"
"8","Overwatch","105","510","4","7","22","12.571428"
"9","Minecraft","105","195","1","3","12","6.857142"
"10","The Walking Dead: A New Frontier","90","270","3","4","15","10"
"11","Rocket League","75","75","1","1","2","1.6"
"12","PUBG: BATTLEGROUNDS","75","360","4","7","12","9.6"
"13","Super Smash Bros. Ultimate","75","405","5","8","50","40"
"14","Destiny 2","45","135","3","4","7","9.333333"
"15","Sea of Thieves","15","60","4","4","4","16"
