"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dota 2","1065","656370","634","1240","747","42.084507"
"2","Assassin's Creed Odyssey","660","559530","843","1415","421","38.272727"
"3","Metal Gear Solid V: The Phantom Pain","165","98220","635","828","116","42.181818"
"4","World of Warcraft","165","62670","448","725","112","40.727272"
"5","Sea of Solitude","60","43875","731","901","47","47"
"6","Battlefield: Bad Company 2","45","34350","763","818","46","61.333333"
