"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","1140","6765","5","16","232","12.210526"
"2","Counter-Strike: Global Offensive","165","570","3","5","37","13.454545"
