"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","1395","1077615","775","1350","71521","3076.172043"
"2","Watch Dogs 2","1290","1692510","1337","1852","91387","4250.558139"
"3","The Legend of Zelda: Breath of the Wild","1005","1319460","1320","1730","57253","3418.089552"
"4","Cooking Simulator","210","322080","1488","2180","14217","4062"
"5","Human: Fall Flat","195","377655","1936","2279","21221","6529.538461"
"6","Pacify","150","391545","2610","3234","27400","10960"
"7","Overcooked! 2","135","182055","1348","1612","11130","4946.666666"
"8","Cities: Skylines","135","190035","1407","1588","8680","3857.777777"
"9","Dead by Daylight","105","194505","1852","2339","12644","7225.142857"
"10","Just Chatting","90","103020","1144","2084","6286","4190.666666"
