"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","4230","225420","49","207","12601","178.737588"
"2","Rust","1725","126330","76","142","5949","206.921739"
"3","Monster Hunter: World","285","11055","41","54","477","100.421052"
"4","Minecraft","180","8295","46","51","235","78.333333"
"5","Games + Demos","135","6540","49","63","316","140.444444"
"6","Human: Fall Flat","120","3615","30","34","126","63"
"7","League of Legends","120","3945","30","42","126","63"
"8","Tom Clancy's Rainbow Six Siege","90","3735","41","61","226","150.666666"
"9","Tales Runner","75","3135","41","44","116","92.8"
"10","Garry's Mod","75","2460","32","38","144","115.2"
"11","KKuTu Korea","75","2730","36","44","98","78.4"
"12","Teamfight Tactics","30","840","28","28","42","84"
"13","Five Nights at Freddy's 4","30","1140","38","39","83","166"
"14","夢三國","30","1395","46","67","110","220"
"15","Unlisted on Twitch","15","780","52","52","24","96"
