"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Xenosaga Episode III: Also sprach Zarathustra","1980","38970","15","286","647","19.60606"
"2","NieR: Automata","750","5775","6","13","91","7.28"
"3","Peach Ball: Senran Kagura","90","900","10","15","20","13.333333"
"4","Mobile Suit Gundam Federation vs. Zeon","45","1140","25","27","15","20"
