"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Sunday 28th July 2019 13:48","https://sullygnome.com/channel/mairuzukage/stream/35073703392","57","228","4","7","0","0","4","4","Talk Shows &amp; Podcasts"
"2","Sunday 21st July 2019 22:19","https://sullygnome.com/channel/mairuzukage/stream/34994498768","101","303","3","7","0","0","6","3","Talk Shows &amp; Podcasts"
