"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","2160","18525","9","19","1234","34.277777"
"2","Tom Clancy's Rainbow Six Siege","1275","11535","8","23","285","13.411764"
"3","Art","645","4410","6","10","96","8.930232"
"4","Far Cry 5","480","3675","7","12","122","15.25"
"5","Music","375","2910","7","12","113","18.08"
"6","Grand Theft Auto V","360","5355","15","35","90","15"
"7","Resident Evil 2","360","2835","7","14","70","11.666666"
"8","Saints Row: The Third","255","2685","10","15","36","8.470588"
"9","PUBG: BATTLEGROUNDS","240","1785","7","12","38","9.5"
"10","Food & Drink","210","1710","7","16","53","15.142857"
"11","Left 4 Dead 2","210","1980","9","12","45","12.857142"
"12","Resident Evil 6","210","1695","8","12","143","40.857142"
"13","Kerbal Space Program","180","2235","12","19","38","12.666666"
"14","DARK SOULS III","165","1695","8","13","29","10.545454"
"15","Apex Legends","135","915","6","11","131","58.222222"
"16","Lakeview Cabin Collection","120","945","7","11","25","12.5"
"17","The House of da Vinci","90","675","7","11","11","7.333333"
"18","Call of Duty: Black Ops 4","75","645","8","9","12","9.6"
"19","Outlast","75","1050","14","16","19","15.2"
"20","Orwell","75","720","8","11","18","14.4"
"21","The Adventure Pals","60","360","6","7","20","20"
"22","DOOM","60","345","5","7","19","19"
"23","Unlisted on Twitch","30","165","5","6","7","14"
