"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Factorio","1845","4020","1","6","92","2.991869"
"2","Battlefield V","210","285","1","3","13","3.714285"
"3","Tenhou","45","45","1","1","1","1.333333"
