"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","765","36585","64","487","1072","84.078431"
"2","Hollow Knight","630","23955","37","49","434","41.333333"
"3","Cuphead","510","21540","41","56","580","68.235294"
"4","Just Chatting","435","45495","63","361","1582","218.206896"
"5","Marbles on Stream","345","17130","49","71","328","57.043478"
"6","Monster Hunter: World","330","22170","67","85","508","92.363636"
"7","League of Legends","195","8835","45","53","155","47.692307"
"8","Unlisted on Twitch","120","10320","86","254","333","166.5"
"9","Getting Over It with Bennett Foddy","120","4740","39","48","67","33.5"
"10","Visage","105","5100","48","54","121","69.142857"
"11","Twitch Sings","30","6060","202","212","78","156"
